product_id,name,category,units_in_stock,price,rating_avg,return_rate
ELE-00390,Apple iPhone,electronics,193,903.61,4.9,14.3
SKI-00391,Neutrogena Face Wash,skincare,440,1924.9,4.6,18.5
APP-00392,Havells Geyser,appliances,597,678.57,3.0,17.7
HOM-00393,Cello Chairs,home,759,859.53,3.6,15.3
SKI-00394,Mamaearth Ubtan,skincare,619,1245.1,3.8,11.3
GRO-00395,Hershey's Chocolate,grocery,987,460.13,4.0,14.3
CLO-00396,Nike Sportswear,clothing,209,1309.8,1.6,14.0
COS-00397,MAC Eyeliner,cosmetics,689,1831.04,3.2,7.5
SKI-00398,Cetaphil Moisturizer,skincare,12,523.97,3.9,8.4
SKI-00399,Cetaphil Moisturizer,skincare,369,231.59,4.0,1.8
COS-00400,MAC Eyeliner,cosmetics,543,65.66,4.9,0.8
CLO-00401,Nike Sportswear,clothing,301,1957.34,3.9,13.2
ELE-00402,Samsung Smart TV,electronics,733,935.74,2.1,14.1
FUR-00403,Durian Office Desk,furniture,116,1983.95,3.5,11.4
ELE-00404,Apple iPhone,electronics,636,1958.84,4.6,6.8
SKI-00405,Cetaphil Moisturizer,skincare,774,1378.42,4.8,18.5
COS-00406,Revlon Compact Powder,cosmetics,799,510.92,5.0,7.6
ELE-00407,Apple iPhone,electronics,13,1290.03,3.9,18.6
APP-00408,LG Washing Machine,appliances,842,611.5,4.3,4.0
GRO-00409,Nestle Milk,grocery,667,658.37,2.3,9.3
COS-00410,Revlon Compact Powder,cosmetics,992,13.54,2.7,15.0
FUR-00411,Urban Ladder Sofa,furniture,121,1705.43,1.5,2.7
FUR-00412,Ikea Study Table,furniture,464,1086.19,3.4,13.1
APP-00413,IFB Dishwasher,appliances,140,184.87,2.6,6.2
SKI-00414,Mamaearth Ubtan,skincare,905,700.94,4.3,0.7
GRO-00415,Hershey's Chocolate,grocery,254,1567.37,1.9,12.1
SKI-00416,Cetaphil Moisturizer,skincare,284,826.22,2.3,16.3
HOM-00417,Pigeon Pressure Cooker,home,809,1845.9,4.9,2.6
HOM-00418,Amazon Basics Curtains,home,137,851.74,1.5,7.0
CLO-00419,Puma Hoodie,clothing,485,1973.82,2.3,9.5
HOM-00420,Milton Water Bottle,home,894,825.29,3.0,12.8
COS-00421,Maybelline Lipstick,cosmetics,653,1248.31,4.4,7.8
HOM-00422,Philips LED Bulb,home,133,1754.02,1.5,2.3
SKI-00423,The Ordinary Serum,skincare,741,1927.38,2.5,7.4
GRO-00424,Whole Foods Organic Oats,grocery,105,815.18,1.1,10.4
ELE-00425,Samsung Smart TV,electronics,575,225.97,2.2,7.4
GRO-00426,Kellogg's Corn Flakes,grocery,423,994.01,4.6,15.5
FUR-00427,Nilkamal Chair,furniture,385,1382.98,2.6,2.6
GRO-00428,Hershey's Chocolate,grocery,317,1089.49,4.6,13.6
SKI-00429,Cetaphil Moisturizer,skincare,778,202.96,4.9,15.1
COS-00430,Lakme Foundation,cosmetics,68,1198.25,2.0,11.4
COS-00431,Maybelline Lipstick,cosmetics,440,1365.6,4.4,19.6
FUR-00432,Urban Ladder Sofa,furniture,36,883.92,4.9,4.6
FUR-00433,Durian Office Desk,furniture,589,1892.29,4.0,6.7
ELE-00434,Sony Headphones,electronics,979,1739.71,4.6,18.0
APP-00435,LG Washing Machine,appliances,864,872.51,4.9,4.1
HOM-00436,Milton Water Bottle,home,909,500.57,4.2,9.8
APP-00437,Havells Geyser,appliances,139,937.12,2.5,5.0
HOM-00438,Pigeon Pressure Cooker,home,628,1038.49,2.7,12.5
CLO-00439,Puma Hoodie,clothing,922,312.95,1.3,0.5
FUR-00440,Godrej Wardrobe,furniture,934,1455.93,4.9,15.3
SKI-00441,Mamaearth Ubtan,skincare,463,1284.3,2.4,4.3
FUR-00442,Urban Ladder Sofa,furniture,29,253.83,3.7,19.9
ELE-00443,Dell Laptop,electronics,754,1119.74,3.2,18.7
APP-00444,LG Washing Machine,appliances,333,1360.51,4.1,12.5
APP-00445,IFB Dishwasher,appliances,499,1340.97,1.6,18.3
GRO-00446,Amul Butter,grocery,260,492.66,3.8,18.9
HOM-00447,Milton Water Bottle,home,633,558.68,3.4,14.6
APP-00448,LG Washing Machine,appliances,723,1042.15,4.5,7.9
ELE-00449,Apple iPhone,electronics,335,368.78,4.5,9.7
APP-00450,LG Washing Machine,appliances,514,1194.57,2.1,2.1
GRO-00451,Nestle Milk,grocery,84,354.11,3.5,2.0
APP-00452,Bajaj Mixer Grinder,appliances,77,1514.61,1.2,18.4
ELE-00453,Logitech Wireless Mouse,electronics,493,975.05,1.3,8.0
APP-00454,Samsung Refrigerator,appliances,256,1498.58,1.4,8.8
ELE-00455,Dell Laptop,electronics,800,1089.73,2.2,12.4
APP-00456,IFB Dishwasher,appliances,786,402.83,4.2,18.8
COS-00457,Maybelline Lipstick,cosmetics,28,1228.77,1.5,6.0
HOM-00458,Pigeon Pressure Cooker,home,255,1471.73,4.1,15.7
FUR-00459,Nilkamal Chair,furniture,712,1965.03,4.1,15.3
HOM-00460,Milton Water Bottle,home,629,741.47,3.7,12.5
HOM-00461,Milton Water Bottle,home,839,1830.97,4.2,10.6
FUR-00462,Ikea Study Table,furniture,461,1112.29,2.8,15.5
ELE-00463,Samsung Smart TV,electronics,914,1308.86,3.3,4.4
GRO-00464,Hershey's Chocolate,grocery,764,949.41,4.9,12.0
HOM-00465,Amazon Basics Curtains,home,410,812.72,2.1,17.4
APP-00466,Havells Geyser,appliances,615,1312.83,1.4,15.6
COS-00467,Lakme Foundation,cosmetics,478,810.52,3.1,11.0
SKI-00468,Cetaphil Moisturizer,skincare,257,108.05,4.1,15.3
FUR-00469,Ikea Study Table,furniture,41,327.56,3.3,5.6
HOM-00470,Amazon Basics Curtains,home,204,1708.79,1.9,0.8
FUR-00471,Durian Office Desk,furniture,595,1063.87,3.3,19.8
HOM-00472,Pigeon Pressure Cooker,home,932,1782.68,4.3,3.1
SKI-00473,Neutrogena Face Wash,skincare,134,500.1,4.7,4.1
APP-00474,Bajaj Mixer Grinder,appliances,984,120.94,4.2,11.1
ELE-00475,Logitech Wireless Mouse,electronics,572,297.62,1.0,7.0
CLO-00476,Zara Summer Dress,clothing,823,495.9,1.1,19.0
APP-00477,Samsung Refrigerator,appliances,263,406.75,4.6,18.0
CLO-00478,Levi's Denim Jeans,clothing,969,1561.31,2.4,10.5
COS-00479,L'Oreal Mascara,cosmetics,643,858.86,2.0,12.6
GRO-00480,Kellogg's Corn Flakes,grocery,640,195.78,1.7,2.7
GRO-00481,Amul Butter,grocery,707,1814.04,4.2,18.0
SKI-00482,The Ordinary Serum,skincare,775,1304.99,1.4,5.5
CLO-00483,H&M Cotton Shirt,clothing,65,1191.07,1.8,17.3
FUR-00484,Ikea Study Table,furniture,158,974.94,3.8,15.4
HOM-00485,Philips LED Bulb,home,253,1526.88,2.9,16.3
GRO-00486,Kellogg's Corn Flakes,grocery,259,1456.85,1.7,9.1
APP-00487,Havells Geyser,appliances,68,155.66,1.9,10.9
GRO-00488,Nestle Milk,grocery,704,1030.77,4.8,2.0
FUR-00489,Ikea Study Table,furniture,935,850.64,2.6,6.8
CLO-00490,Nike Sportswear,clothing,413,364.32,3.4,18.9
GRO-00491,Nestle Milk,grocery,454,826.09,1.4,10.3
CLO-00492,Nike Sportswear,clothing,803,78.2,1.2,16.2
APP-00493,Havells Geyser,appliances,415,37.61,1.4,3.2
CLO-00494,Zara Summer Dress,clothing,344,1910.4,4.9,2.1
APP-00495,LG Washing Machine,appliances,155,1463.5,3.2,19.3
ELE-00496,Dell Laptop,electronics,990,1352.12,4.2,4.0
GRO-00497,Whole Foods Organic Oats,grocery,923,948.94,1.9,9.5
SKI-00498,Cetaphil Moisturizer,skincare,753,317.19,3.5,12.5
APP-00499,Bajaj Mixer Grinder,appliances,280,1503.28,1.8,10.2
CLO-00500,Levi's Denim Jeans,clothing,418,404.3,2.0,14.4
HOM-00501,Milton Water Bottle,home,475,1382.04,4.2,16.4
GRO-00502,Hershey's Chocolate,grocery,305,880.32,4.5,3.7
HOM-00503,Milton Water Bottle,home,66,657.99,4.2,2.6
SKI-00504,Cetaphil Moisturizer,skincare,755,545.18,4.1,8.3
COS-00505,Maybelline Lipstick,cosmetics,61,838.36,3.8,11.7
CLO-00506,H&M Cotton Shirt,clothing,877,1653.26,2.3,14.8
GRO-00507,Kellogg's Corn Flakes,grocery,854,424.13,4.1,1.5
SKI-00508,Cetaphil Moisturizer,skincare,504,623.78,1.0,1.2
COS-00509,Maybelline Lipstick,cosmetics,414,1712.66,2.5,11.8
APP-00510,Bajaj Mixer Grinder,appliances,70,1390.59,4.6,12.4
GRO-00511,Kellogg's Corn Flakes,grocery,279,996.45,2.8,0.9
APP-00512,IFB Dishwasher,appliances,506,256.46,2.7,7.1
APP-00513,IFB Dishwasher,appliances,379,565.8,3.7,6.2
COS-00514,L'Oreal Mascara,cosmetics,9,412.26,1.1,14.8
HOM-00515,Pigeon Pressure Cooker,home,911,347.48,4.7,17.3
ELE-00516,Logitech Wireless Mouse,electronics,611,677.85,4.4,8.9
SKI-00517,The Ordinary Serum,skincare,774,1097.57,4.5,7.9
APP-00518,IFB Dishwasher,appliances,111,840.98,4.3,14.3
CLO-00519,Puma Hoodie,clothing,988,1438.9,3.9,1.1
SKI-00520,The Ordinary Serum,skincare,624,370.5,1.3,15.9
ELE-00521,Dell Laptop,electronics,6,1465.01,1.3,18.8
SKI-00522,Cetaphil Moisturizer,skincare,484,350.67,3.1,5.9
APP-00523,Havells Geyser,appliances,592,1444.99,1.8,10.6
SKI-00524,Nivea Soft Cream,skincare,332,1807.44,4.9,10.8
ELE-00525,Apple iPhone,electronics,395,1371.23,2.4,18.7
ELE-00526,Dell Laptop,electronics,648,1698.32,3.2,5.8
HOM-00527,Philips LED Bulb,home,173,1508.44,1.9,18.6
FUR-00528,Ikea Study Table,furniture,340,1098.58,3.8,14.5
FUR-00529,Ikea Study Table,furniture,246,1219.63,2.2,14.8
FUR-00530,Urban Ladder Sofa,furniture,329,1442.75,4.4,6.9
SKI-00531,Neutrogena Face Wash,skincare,372,1734.5,3.7,10.0
GRO-00532,Hershey's Chocolate,grocery,181,1017.8,1.1,14.4
SKI-00533,Nivea Soft Cream,skincare,540,1128.69,2.5,5.0
SKI-00534,The Ordinary Serum,skincare,877,1690.77,2.2,1.5
CLO-00535,Levi's Denim Jeans,clothing,382,1647.98,1.9,2.1
CLO-00536,Puma Hoodie,clothing,660,1760.87,3.0,13.7
ELE-00537,Apple iPhone,electronics,920,373.01,3.7,16.7
SKI-00538,Neutrogena Face Wash,skincare,71,943.96,2.0,7.9
GRO-00539,Hershey's Chocolate,grocery,527,1033.59,3.3,9.9
APP-00540,Bajaj Mixer Grinder,appliances,810,1229.97,4.9,6.9
APP-00541,IFB Dishwasher,appliances,942,909.47,1.9,0.7
SKI-00542,Mamaearth Ubtan,skincare,155,1824.36,1.5,9.2
APP-00543,LG Washing Machine,appliances,600,40.7,3.3,5.2
SKI-00544,The Ordinary Serum,skincare,259,952.8,1.3,19.1
GRO-00545,Whole Foods Organic Oats,grocery,888,122.53,4.7,7.4
CLO-00546,Puma Hoodie,clothing,474,1324.31,2.6,3.1
FUR-00547,Godrej Wardrobe,furniture,348,1470.01,2.9,9.5
CLO-00548,Levi's Denim Jeans,clothing,782,1473.7,4.1,5.9
ELE-00549,Samsung Smart TV,electronics,81,1838.42,5.0,5.0
FUR-00550,Urban Ladder Sofa,furniture,953,1222.57,4.4,0.6
APP-00551,IFB Dishwasher,appliances,163,513.77,2.1,6.7
APP-00552,Samsung Refrigerator,appliances,954,1855.02,4.5,12.0
APP-00553,Havells Geyser,appliances,418,1971.17,3.5,9.6
ELE-00554,Dell Laptop,electronics,16,1325.71,1.1,3.0
SKI-00555,The Ordinary Serum,skincare,755,81.74,2.7,15.7
FUR-00556,Godrej Wardrobe,furniture,455,906.98,3.3,7.9
CLO-00557,Levi's Denim Jeans,clothing,216,1460.58,2.5,7.8
FUR-00558,Urban Ladder Sofa,furniture,268,707.41,2.4,15.4
CLO-00559,Nike Sportswear,clothing,205,679.08,4.0,14.0
FUR-00560,Urban Ladder Sofa,furniture,659,1788.61,1.2,8.4
CLO-00561,Nike Sportswear,clothing,695,1417.43,4.9,0.8
SKI-00562,Neutrogena Face Wash,skincare,946,1623.5,3.0,3.2
FUR-00563,Urban Ladder Sofa,furniture,156,182.9,2.0,12.6
COS-00564,Revlon Compact Powder,cosmetics,136,1431.02,1.1,9.2
ELE-00565,Logitech Wireless Mouse,electronics,427,1067.75,1.8,17.8
SKI-00566,Mamaearth Ubtan,skincare,285,463.73,4.6,7.7
APP-00567,Samsung Refrigerator,appliances,546,97.71,3.3,4.7
COS-00568,Revlon Compact Powder,cosmetics,653,234.47,3.4,19.2
GRO-00569,Whole Foods Organic Oats,grocery,549,1250.41,1.3,10.7
COS-00570,Revlon Compact Powder,cosmetics,477,1264.65,2.8,18.8
APP-00571,LG Washing Machine,appliances,689,1032.66,4.6,13.9
ELE-00572,Dell Laptop,electronics,455,1256.79,1.2,6.6
APP-00573,LG Washing Machine,appliances,50,950.16,1.5,18.4
FUR-00574,Ikea Study Table,furniture,442,1280.93,4.1,5.4
HOM-00575,Cello Chairs,home,885,1335.71,2.6,15.5
FUR-00576,Nilkamal Chair,furniture,826,1448.04,4.6,16.3
COS-00577,Revlon Compact Powder,cosmetics,817,1364.52,3.6,6.9
APP-00578,Bajaj Mixer Grinder,appliances,214,612.12,4.6,15.8
CLO-00579,Puma Hoodie,clothing,193,250.09,3.0,6.4
CLO-00580,Levi's Denim Jeans,clothing,38,194.65,2.3,15.4
APP-00581,Samsung Refrigerator,appliances,731,1874.21,1.2,7.5
SKI-00582,Cetaphil Moisturizer,skincare,695,204.06,2.0,12.7
SKI-00583,Neutrogena Face Wash,skincare,119,260.17,3.3,14.7
ELE-00584,Samsung Smart TV,electronics,875,1184.91,1.4,11.5
ELE-00585,Logitech Wireless Mouse,electronics,955,1125.44,4.8,1.9
SKI-00586,The Ordinary Serum,skincare,710,1380.71,3.9,12.4
APP-00587,Bajaj Mixer Grinder,appliances,241,177.73,5.0,5.8
HOM-00588,Philips LED Bulb,home,977,1928.88,2.5,9.5
FUR-00589,Durian Office Desk,furniture,623,234.91,4.4,3.3
SKI-00590,Cetaphil Moisturizer,skincare,65,1964.28,2.1,1.3
HOM-00591,Amazon Basics Curtains,home,375,1712.33,3.8,3.3
ELE-00592,Sony Headphones,electronics,24,1717.59,2.6,12.5
FUR-00593,Ikea Study Table,furniture,489,1982.9,4.2,6.4
SKI-00594,The Ordinary Serum,skincare,798,229.44,4.6,18.3
CLO-00595,Levi's Denim Jeans,clothing,894,1972.98,2.3,8.7
HOM-00596,Amazon Basics Curtains,home,425,245.7,2.2,13.7
COS-00597,MAC Eyeliner,cosmetics,816,349.88,3.6,6.2
CLO-00598,Nike Sportswear,clothing,594,202.53,2.0,7.9
GRO-00599,Kellogg's Corn Flakes,grocery,593,1199.43,1.4,11.3
COS-00600,L'Oreal Mascara,cosmetics,892,586.96,4.1,3.7
COS-00601,Revlon Compact Powder,cosmetics,276,248.98,3.4,19.4
COS-00602,Lakme Foundation,cosmetics,189,125.48,1.2,12.0
CLO-00603,Zara Summer Dress,clothing,40,1420.36,4.3,3.5
CLO-00604,Levi's Denim Jeans,clothing,616,1834.2,2.8,7.4
APP-00605,IFB Dishwasher,appliances,675,514.16,1.5,8.2
HOM-00606,Cello Chairs,home,833,1059.73,4.0,20.0
HOM-00607,Cello Chairs,home,636,1713.52,2.0,14.7
APP-00608,Samsung Refrigerator,appliances,392,1699.87,4.7,15.4
FUR-00609,Ikea Study Table,furniture,619,705.73,2.3,16.9
CLO-00610,Puma Hoodie,clothing,953,444.5,1.2,19.3
FUR-00611,Ikea Study Table,furniture,623,1729.91,3.2,14.3
FUR-00612,Godrej Wardrobe,furniture,134,83.79,2.6,1.5
COS-00613,Revlon Compact Powder,cosmetics,538,471.35,4.7,11.5
GRO-00614,Kellogg's Corn Flakes,grocery,448,1953.83,3.4,15.7
HOM-00615,Milton Water Bottle,home,316,282.24,4.4,18.3
FUR-00616,Nilkamal Chair,furniture,896,307.78,3.3,19.3
COS-00617,Lakme Foundation,cosmetics,465,1110.7,1.5,17.9
HOM-00618,Cello Chairs,home,396,322.31,4.8,2.1
APP-00619,Bajaj Mixer Grinder,appliances,393,495.37,3.4,5.3
HOM-00620,Cello Chairs,home,546,1980.55,4.9,14.0
APP-00621,IFB Dishwasher,appliances,600,1391.31,2.0,10.8
SKI-00622,The Ordinary Serum,skincare,204,1203.46,4.7,7.0
HOM-00623,Milton Water Bottle,home,48,418.54,2.4,6.6
GRO-00624,Whole Foods Organic Oats,grocery,966,588.88,4.2,14.9
FUR-00625,Nilkamal Chair,furniture,683,1220.74,2.6,14.8
COS-00626,Maybelline Lipstick,cosmetics,327,927.02,3.6,6.4
GRO-00627,Hershey's Chocolate,grocery,745,126.65,1.7,17.5
SKI-00628,Neutrogena Face Wash,skincare,510,119.4,2.9,10.7
ELE-00629,Dell Laptop,electronics,365,1539.91,4.1,1.7
CLO-00630,Zara Summer Dress,clothing,793,988.64,2.8,6.3
ELE-00631,Sony Headphones,electronics,165,557.36,4.0,2.6
FUR-00632,Ikea Study Table,furniture,1000,1745.5,1.2,10.5
GRO-00633,Amul Butter,grocery,210,1797.45,3.6,5.8
GRO-00634,Hershey's Chocolate,grocery,848,521.14,4.5,0.7
ELE-00635,Dell Laptop,electronics,38,1354.57,3.7,13.0
HOM-00636,Amazon Basics Curtains,home,506,1410.18,3.6,1.0
CLO-00637,H&M Cotton Shirt,clothing,639,94.84,4.1,19.6
HOM-00638,Cello Chairs,home,522,1916.96,4.6,1.3
ELE-00639,Sony Headphones,electronics,426,501.2,2.1,10.9
ELE-00640,Apple iPhone,electronics,127,1176.27,2.0,6.6
HOM-00641,Pigeon Pressure Cooker,home,232,1414.72,2.7,17.7
ELE-00642,Logitech Wireless Mouse,electronics,666,253.17,1.8,15.5
FUR-00643,Godrej Wardrobe,furniture,714,955.66,2.2,2.5
COS-00644,Maybelline Lipstick,cosmetics,1,133.54,3.2,0.8
GRO-00645,Hershey's Chocolate,grocery,573,241.69,4.5,4.9
SKI-00646,Neutrogena Face Wash,skincare,913,1220.96,3.2,3.4
GRO-00647,Nestle Milk,grocery,25,1107.71,2.2,2.4
GRO-00648,Kellogg's Corn Flakes,grocery,80,1249.84,1.4,8.7
GRO-00649,Nestle Milk,grocery,379,1489.08,4.4,16.3
FUR-00650,Durian Office Desk,furniture,203,699.52,2.0,4.6
COS-00651,Lakme Foundation,cosmetics,444,1440.32,4.4,9.6
FUR-00652,Godrej Wardrobe,furniture,384,1322.15,4.5,4.5
HOM-00653,Philips LED Bulb,home,306,680.69,1.8,11.6
FUR-00654,Ikea Study Table,furniture,317,1230.89,1.4,14.5
COS-00655,Revlon Compact Powder,cosmetics,752,334.96,4.1,17.8
APP-00656,Havells Geyser,appliances,981,1721.24,4.7,12.4
SKI-00657,Nivea Soft Cream,skincare,879,1442.41,1.8,3.3
SKI-00658,Cetaphil Moisturizer,skincare,348,1972.82,3.0,2.8
GRO-00659,Nestle Milk,grocery,332,1262.19,2.5,11.1
APP-00660,IFB Dishwasher,appliances,652,993.96,3.0,14.8
COS-00661,L'Oreal Mascara,cosmetics,36,718.65,4.6,9.0
COS-00662,Lakme Foundation,cosmetics,61,346.07,2.6,0.8
ELE-00663,Apple iPhone,electronics,728,943.28,3.5,4.7
APP-00664,Havells Geyser,appliances,621,782.81,3.5,7.9
SKI-00665,The Ordinary Serum,skincare,142,1280.53,1.8,18.1
COS-00666,Lakme Foundation,cosmetics,100,470.26,1.4,7.2
FUR-00667,Nilkamal Chair,furniture,617,1671.85,1.6,11.1
FUR-00668,Godrej Wardrobe,furniture,218,163.25,4.7,4.7
ELE-00669,Sony Headphones,electronics,130,1059.42,2.3,7.5
COS-00670,Revlon Compact Powder,cosmetics,662,1696.75,4.6,10.7
FUR-00671,Urban Ladder Sofa,furniture,557,925.43,1.1,6.7
GRO-00672,Kellogg's Corn Flakes,grocery,567,1349.73,2.1,14.0
SKI-00673,Mamaearth Ubtan,skincare,718,578.3,1.7,3.0
SKI-00674,The Ordinary Serum,skincare,759,1452.66,2.7,17.5
APP-00675,LG Washing Machine,appliances,945,531.21,4.8,4.8
FUR-00676,Godrej Wardrobe,furniture,439,128.04,1.3,10.4
HOM-00677,Pigeon Pressure Cooker,home,367,1178.09,2.8,12.7
HOM-00678,Pigeon Pressure Cooker,home,301,1330.67,4.3,11.2
GRO-00679,Whole Foods Organic Oats,grocery,791,509.46,1.1,8.8
APP-00680,Havells Geyser,appliances,80,140.7,4.9,4.9
CLO-00681,Nike Sportswear,clothing,201,133.81,3.7,3.1
COS-00682,Revlon Compact Powder,cosmetics,301,771.88,4.3,17.1
COS-00683,MAC Eyeliner,cosmetics,81,1115.73,4.1,4.8
SKI-00684,Neutrogena Face Wash,skincare,45,47.61,3.5,9.4
SKI-00685,Cetaphil Moisturizer,skincare,751,1600.22,1.7,1.0
GRO-00686,Hershey's Chocolate,grocery,108,1391.38,3.9,4.6
COS-00687,Revlon Compact Powder,cosmetics,107,695.15,3.1,3.4
COS-00688,L'Oreal Mascara,cosmetics,4,159.88,1.9,11.5
FUR-00689,Durian Office Desk,furniture,154,1356.4,3.8,17.0
SKI-00690,Cetaphil Moisturizer,skincare,171,57.33,2.5,4.3
ELE-00691,Apple iPhone,electronics,323,849.94,1.1,9.8
GRO-00692,Nestle Milk,grocery,756,1451.49,4.3,17.3
CLO-00693,Levi's Denim Jeans,clothing,829,1218.29,1.5,8.3
SKI-00694,Nivea Soft Cream,skincare,382,518.49,3.4,16.0
APP-00695,IFB Dishwasher,appliances,929,1402.62,3.4,5.3
HOM-00696,Cello Chairs,home,758,1829.8,3.8,8.7
APP-00697,Bajaj Mixer Grinder,appliances,525,1340.7,1.7,2.0
HOM-00698,Milton Water Bottle,home,246,831.73,1.7,5.6
GRO-00699,Hershey's Chocolate,grocery,104,464.92,2.8,11.1
GRO-00700,Hershey's Chocolate,grocery,4,900.62,3.9,10.6
COS-00701,Lakme Foundation,cosmetics,649,994.02,4.8,4.7
FUR-00702,Durian Office Desk,furniture,157,1069.26,2.1,0.9
SKI-00703,Mamaearth Ubtan,skincare,293,865.15,3.8,5.9
FUR-00704,Urban Ladder Sofa,furniture,911,1106.12,3.8,11.2
COS-00705,Revlon Compact Powder,cosmetics,591,1438.59,1.8,13.5
SKI-00706,Nivea Soft Cream,skincare,831,1750.0,3.8,19.4
CLO-00707,Puma Hoodie,clothing,618,696.73,2.7,10.9
SKI-00708,Mamaearth Ubtan,skincare,519,1788.95,2.4,18.0
FUR-00709,Nilkamal Chair,furniture,556,728.63,1.6,19.0
SKI-00710,Mamaearth Ubtan,skincare,117,1107.04,1.7,4.5
APP-00711,IFB Dishwasher,appliances,260,769.94,2.1,15.7
HOM-00712,Pigeon Pressure Cooker,home,742,1246.53,4.6,9.1
CLO-00713,Zara Summer Dress,clothing,560,1234.08,1.3,4.4
GRO-00714,Nestle Milk,grocery,342,719.73,3.1,5.1
GRO-00715,Hershey's Chocolate,grocery,881,20.61,4.3,9.5
APP-00716,Havells Geyser,appliances,697,1828.37,3.7,19.7
CLO-00717,Levi's Denim Jeans,clothing,670,861.82,1.7,13.4
APP-00718,LG Washing Machine,appliances,230,852.85,4.6,11.9
SKI-00719,The Ordinary Serum,skincare,147,159.6,3.2,17.3
HOM-00720,Milton Water Bottle,home,22,114.64,4.0,9.1
CLO-00721,Nike Sportswear,clothing,970,1792.89,3.7,9.2
ELE-00722,Sony Headphones,electronics,500,255.04,1.4,7.6
ELE-00723,Sony Headphones,electronics,152,686.11,3.5,1.4
FUR-00724,Durian Office Desk,furniture,630,160.47,1.9,7.0
FUR-00725,Ikea Study Table,furniture,123,988.28,1.4,16.3
SKI-00726,The Ordinary Serum,skincare,742,156.79,3.2,10.0
GRO-00727,Amul Butter,grocery,849,1362.25,1.1,3.2
COS-00728,Revlon Compact Powder,cosmetics,531,859.0,2.8,4.1
COS-00729,L'Oreal Mascara,cosmetics,717,1812.02,4.5,5.5
APP-00730,Havells Geyser,appliances,820,1305.23,4.6,2.5
ELE-00731,Logitech Wireless Mouse,electronics,327,1074.77,1.0,6.3
SKI-00732,Neutrogena Face Wash,skincare,241,890.73,2.3,18.5
COS-00733,L'Oreal Mascara,cosmetics,254,1278.27,4.6,7.6
GRO-00734,Amul Butter,grocery,86,69.76,3.4,7.6
FUR-00735,Nilkamal Chair,furniture,744,587.71,3.6,9.0
SKI-00736,Nivea Soft Cream,skincare,889,1051.98,3.2,3.9
GRO-00737,Hershey's Chocolate,grocery,932,941.04,2.1,19.6
APP-00738,Havells Geyser,appliances,514,1345.64,2.7,6.1
GRO-00739,Whole Foods Organic Oats,grocery,89,189.11,2.0,10.6
APP-00740,Samsung Refrigerator,appliances,834,570.15,4.4,13.8
HOM-00741,Cello Chairs,home,983,326.37,4.2,12.1
CLO-00742,H&M Cotton Shirt,clothing,730,1809.75,2.2,4.6
HOM-00743,Milton Water Bottle,home,886,1866.86,4.5,12.4
SKI-00744,Nivea Soft Cream,skincare,154,1409.71,4.1,13.6
GRO-00745,Hershey's Chocolate,grocery,1000,370.89,4.2,12.2
SKI-00746,Nivea Soft Cream,skincare,524,223.51,4.3,12.0
HOM-00747,Milton Water Bottle,home,22,502.15,1.5,18.8
ELE-00748,Logitech Wireless Mouse,electronics,528,1784.05,4.7,14.8
SKI-00749,Nivea Soft Cream,skincare,842,200.0,4.9,13.4
SKI-00750,Cetaphil Moisturizer,skincare,129,768.11,4.3,5.7
ELE-00751,Apple iPhone,electronics,449,1832.87,2.0,1.9
FUR-00752,Godrej Wardrobe,furniture,790,782.22,5.0,7.6
GRO-00753,Nestle Milk,grocery,32,1863.8,2.5,2.6
GRO-00754,Nestle Milk,grocery,196,582.34,3.8,5.5
COS-00755,L'Oreal Mascara,cosmetics,246,1442.51,3.4,10.3
HOM-00756,Milton Water Bottle,home,308,638.29,3.4,1.6
HOM-00757,Pigeon Pressure Cooker,home,130,1780.58,1.6,2.5
SKI-00758,Neutrogena Face Wash,skincare,168,331.12,4.8,9.7
HOM-00759,Cello Chairs,home,536,602.96,3.3,2.0
FUR-00760,Nilkamal Chair,furniture,536,1937.58,1.5,7.8
HOM-00761,Philips LED Bulb,home,849,1136.41,1.7,8.6
GRO-00762,Amul Butter,grocery,79,1853.7,1.9,17.7
CLO-00763,Levi's Denim Jeans,clothing,431,1604.29,4.1,6.5
GRO-00764,Kellogg's Corn Flakes,grocery,845,1487.05,4.3,7.5
FUR-00765,Godrej Wardrobe,furniture,302,1268.26,2.4,15.7
CLO-00766,Levi's Denim Jeans,clothing,165,119.17,2.9,1.1
APP-00767,IFB Dishwasher,appliances,856,952.48,1.5,14.6
APP-00768,Havells Geyser,appliances,977,839.49,1.6,11.7
GRO-00769,Amul Butter,grocery,905,1953.57,4.3,9.5
COS-00770,L'Oreal Mascara,cosmetics,56,695.28,2.6,15.7
CLO-00771,H&M Cotton Shirt,clothing,234,585.76,3.9,8.2
ELE-00772,Dell Laptop,electronics,422,934.58,3.7,9.1
SKI-00773,Mamaearth Ubtan,skincare,555,1070.13,4.2,6.2
CLO-00774,Zara Summer Dress,clothing,46,1946.39,4.6,17.3
HOM-00775,Cello Chairs,home,959,967.2,3.7,13.1
FUR-00776,Godrej Wardrobe,furniture,563,996.42,1.5,16.5
APP-00777,LG Washing Machine,appliances,333,1411.71,1.0,5.4
CLO-00778,Nike Sportswear,clothing,865,872.83,1.3,2.6
SKI-00779,The Ordinary Serum,skincare,933,1142.18,4.0,10.2
GRO-00780,Hershey's Chocolate,grocery,922,1201.95,1.7,15.9
