sku_id,wishlist,cart,avg_rating,units_sold,returns,in_stock,label_action
FUR-01158,595,424,1.4,2671,21,894,RESTOCK
FUR-01163,133,100,1.2,2698,1602,127,NO CHANGE
CLO-01164,320,339,1.2,42,1880,486,DISCOUNT
COS-01165,4,449,1.9,1413,1897,51,DISCOUNT
CLO-01166,954,275,4.0,1625,15,223,RESTOCK
HOM-01167,278,475,4.6,39,90,906,DISCOUNT
CLO-01175,90,333,3.0,2062,1603,199,DISCOUNT
GRO-01176,419,429,1.4,1259,2055,875,DISCOUNT
COS-01177,850,168,2.4,10,2226,696,DISCOUNT
HOM-01180,928,315,2.3,1907,49,736,RESTOCK
GRO-01181,719,125,4.4,70,25,481,DISCOUNT
CLO-01182,301,291,1.9,1924,2345,624,DISCOUNT
HOM-01183,489,317,3.4,15,1680,125,DISCOUNT
COS-01184,499,365,4.0,86,92,728,DISCOUNT
SKI-01186,484,251,2.0,1923,2940,165,DISCOUNT
CLO-01189,754,29,3.6,28,1018,351,DISCOUNT
ELE-01190,503,323,4.4,5,19,451,DISCOUNT
APP-01191,621,168,2.9,73,88,634,DISCOUNT
CLO-01193,605,170,1.6,1877,5,737,RESTOCK
APP-01195,128,299,3.1,38,2223,132,DISCOUNT
APP-01198,366,154,1.8,60,37,479,DISCOUNT
SKI-01202,102,288,4.0,66,2556,460,DISCOUNT
HOM-01203,669,191,4.3,37,2795,377,DISCOUNT
ELE-01204,177,54,1.5,1729,2129,740,DISCOUNT
HOM-01205,536,226,4.8,52,2800,324,DISCOUNT
APP-01214,415,225,3.5,16,1594,283,DISCOUNT
SKI-01216,871,120,2.4,2021,82,787,RESTOCK
HOM-01220,393,105,3.4,84,2036,927,DISCOUNT
APP-01222,126,58,1.9,1903,2879,395,DISCOUNT
SKI-01227,675,35,5.0,97,2691,967,DISCOUNT
APP-01228,162,219,3.2,46,1345,149,DISCOUNT
FUR-01230,558,488,3.7,25,65,674,DISCOUNT
APP-01232,769,241,3.2,15,68,193,RESTOCK
APP-01233,642,290,3.0,31,1424,153,DISCOUNT
GRO-01241,506,389,4.8,2869,99,413,RESTOCK
FUR-01244,256,256,2.5,2146,1912,929,DISCOUNT
ELE-01247,835,24,4.3,2898,40,950,RESTOCK
ELE-01248,761,24,2.7,70,2639,260,DISCOUNT
ELE-01249,310,352,1.7,12,2415,715,DISCOUNT
APP-01252,510,155,1.9,50,64,838,DISCOUNT
COS-01254,656,104,4.6,40,52,87,RESTOCK
CLO-01255,381,36,2.2,43,81,577,DISCOUNT
HOM-01256,926,31,2.1,2182,32,565,RESTOCK
COS-01261,260,479,1.5,20,1919,890,DISCOUNT
HOM-01271,869,452,1.5,32,2775,866,DISCOUNT
ELE-01272,535,425,1.4,57,34,321,NO CHANGE
APP-01275,480,262,1.6,1560,69,835,NO CHANGE
CLO-01276,312,351,4.5,85,50,575,DISCOUNT
GRO-01277,356,92,3.8,1181,2227,344,DISCOUNT
CLO-01278,981,216,3.8,48,11,98,RESTOCK
GRO-01279,331,112,2.0,21,1881,23,DISCOUNT
GRO-01281,508,110,2.3,76,80,822,DISCOUNT
SKI-01282,478,214,4.7,1249,1242,604,DISCOUNT
SKI-01283,979,3,1.8,80,2469,365,DISCOUNT
APP-01285,812,297,4.2,66,1343,225,DISCOUNT
CLO-01286,182,117,4.7,86,96,224,DISCOUNT
ELE-01289,126,324,2.0,25,2971,112,DISCOUNT
APP-01290,745,464,3.1,32,40,188,RESTOCK
COS-01292,634,1,3.6,1985,1871,768,DISCOUNT
FUR-01293,637,323,4.1,8,83,966,DISCOUNT
HOM-01296,533,468,1.3,2558,2222,789,DISCOUNT
APP-01297,984,161,4.2,1191,86,508,RESTOCK
FUR-01299,882,390,2.7,49,13,846,DISCOUNT
SKI-01304,710,445,1.1,92,1756,522,DISCOUNT
ELE-01306,401,4,1.6,39,1453,908,DISCOUNT
CLO-01312,422,277,2.7,30,1869,453,DISCOUNT
CLO-01318,128,103,2.4,1144,74,335,RESTOCK
GRO-01319,690,95,1.0,2492,69,497,RESTOCK
COS-01320,198,222,4.9,17,7,931,DISCOUNT
FUR-01322,444,13,1.2,2214,2830,552,DISCOUNT
HOM-01324,629,418,2.3,1502,1820,489,DISCOUNT
CLO-01327,891,373,4.7,1578,1439,582,DISCOUNT
COS-01331,674,79,3.8,2743,58,861,RESTOCK
HOM-01332,360,237,3.0,1369,2196,19,DISCOUNT
HOM-01333,985,374,2.5,58,2703,649,DISCOUNT
FUR-01335,257,191,3.0,11,65,338,DISCOUNT
HOM-01336,104,489,1.3,2425,96,825,RESTOCK
HOM-01337,499,301,2.6,39,84,968,DISCOUNT
FUR-01338,615,460,2.7,1114,64,222,RESTOCK
FUR-01339,356,377,2.5,44,2596,489,DISCOUNT
CLO-01340,338,169,2.7,20,2120,222,DISCOUNT
SKI-01344,642,489,3.5,2686,2935,685,DISCOUNT
APP-01345,970,222,4.9,54,85,287,RESTOCK
APP-01347,151,226,3.4,53,2521,850,DISCOUNT
HOM-01348,470,76,3.6,1962,2872,661,DISCOUNT
SKI-01349,223,35,4.5,2544,2427,809,DISCOUNT
APP-01351,223,68,2.0,2157,95,273,RESTOCK
FUR-01352,408,179,3.1,44,24,549,DISCOUNT
ELE-01358,825,349,2.1,2118,2444,547,DISCOUNT
SKI-01367,64,301,3.8,1898,21,30,RESTOCK
HOM-01371,396,253,1.3,2227,6,51,RESTOCK
ELE-01373,847,453,4.0,2178,1216,321,RESTOCK
SKI-01378,372,235,4.7,75,30,810,DISCOUNT
COS-01384,602,30,3.8,71,1631,210,DISCOUNT
FUR-01386,497,155,3.5,73,43,538,DISCOUNT
HOM-01388,456,313,3.6,2443,85,363,RESTOCK
HOM-01391,158,152,2.6,2944,1018,704,NO CHANGE
GRO-01393,257,311,4.3,2374,86,153,RESTOCK
FUR-01396,376,322,3.6,2097,49,94,RESTOCK
GRO-01397,554,384,3.1,1888,2767,750,DISCOUNT
COS-01398,150,214,4.3,54,58,645,DISCOUNT
APP-01399,632,440,1.9,40,94,822,DISCOUNT
GRO-01401,45,467,3.2,77,59,885,DISCOUNT
APP-01403,33,342,3.8,1878,1712,111,DISCOUNT
SKI-01407,742,53,1.2,44,2010,461,DISCOUNT
ELE-01411,728,463,1.1,56,92,525,NO CHANGE
CLO-01412,572,24,2.2,2308,1087,689,DISCOUNT
COS-01413,56,153,1.9,92,2541,543,DISCOUNT
COS-01414,539,416,4.8,22,2306,424,DISCOUNT
HOM-01415,192,129,3.3,2685,1803,977,DISCOUNT
ELE-01417,216,214,3.3,11,1425,82,DISCOUNT
ELE-01418,496,383,4.2,23,97,985,DISCOUNT
ELE-01419,26,145,1.4,1972,2445,639,DISCOUNT
COS-01423,606,19,3.6,16,2742,923,DISCOUNT
COS-01424,904,284,3.6,1302,2210,544,DISCOUNT
COS-01427,69,406,4.3,1811,85,414,RESTOCK
FUR-01428,986,499,2.4,1912,1326,110,RESTOCK
GRO-01430,647,152,3.1,11,81,719,DISCOUNT
GRO-01431,711,456,1.4,49,1432,331,DISCOUNT
GRO-01434,382,431,1.2,38,2433,289,DISCOUNT
APP-01435,418,222,1.6,1240,2254,277,DISCOUNT
ELE-01442,601,285,4.4,61,2484,524,DISCOUNT
SKI-01443,279,131,3.2,1231,27,107,RESTOCK
CLO-01445,512,412,1.3,2869,2169,709,DISCOUNT
FUR-01447,380,364,1.3,57,31,872,DISCOUNT
APP-01449,800,61,2.6,33,1165,617,DISCOUNT
APP-01452,766,175,2.6,1522,1938,827,DISCOUNT
HOM-01454,516,427,3.2,2896,1920,295,NO CHANGE
CLO-01456,387,108,3.8,17,1166,860,DISCOUNT
HOM-01457,68,347,3.2,1630,65,934,NO CHANGE
APP-01458,232,66,2.6,99,59,99,NO CHANGE
APP-01459,953,380,1.9,77,50,608,NO CHANGE
CLO-01460,82,354,4.6,67,2567,910,DISCOUNT
APP-01464,553,329,2.1,34,1677,548,DISCOUNT
COS-01465,164,78,3.8,1209,1345,766,DISCOUNT
ELE-01466,136,91,4.1,1753,1648,84,DISCOUNT
ELE-01468,165,300,4.7,79,1869,122,DISCOUNT
APP-01471,241,130,2.7,8,78,765,DISCOUNT
COS-01475,724,209,4.0,1439,53,989,NO CHANGE
SKI-01479,919,115,3.0,2384,97,106,RESTOCK
FUR-01481,149,202,1.7,2526,87,806,NO CHANGE
COS-01483,131,155,4.0,1424,2355,527,DISCOUNT
HOM-01484,558,382,2.8,68,89,570,DISCOUNT
FUR-01485,883,328,1.4,2439,60,850,RESTOCK
ELE-01487,112,221,2.5,1250,2330,752,DISCOUNT
APP-01488,332,259,4.1,2981,1540,75,RESTOCK
SKI-01490,792,6,2.2,2545,62,708,RESTOCK
ELE-01491,327,159,1.9,22,1809,630,DISCOUNT
CLO-01492,520,310,1.2,1194,48,505,RESTOCK
GRO-01495,793,352,4.4,1686,2794,999,DISCOUNT
APP-01497,204,344,2.2,19,2000,24,DISCOUNT
ELE-01498,628,257,3.7,2354,2089,65,DISCOUNT
FUR-01499,265,414,3.0,2006,2861,654,DISCOUNT
ELE-01501,921,257,1.5,2308,1861,281,DISCOUNT
APP-01502,875,407,1.5,18,32,745,DISCOUNT
HOM-01504,424,43,1.2,1771,2595,259,DISCOUNT
FUR-01508,398,442,4.9,2740,66,7,RESTOCK
SKI-01509,406,438,2.7,1692,2258,949,DISCOUNT
APP-01511,24,354,3.4,62,73,302,DISCOUNT
ELE-01513,222,263,5.0,1423,37,351,RESTOCK
FUR-01514,17,231,2.9,31,1313,890,DISCOUNT
FUR-01515,176,236,4.4,81,11,487,DISCOUNT
CLO-01517,547,204,2.4,78,1057,5,DISCOUNT
ELE-01521,150,434,2.5,2200,1655,95,DISCOUNT
ELE-01522,159,249,2.8,1402,1114,624,DISCOUNT
GRO-01527,244,199,1.5,91,10,937,DISCOUNT
FUR-01528,874,414,1.1,72,1090,638,DISCOUNT
APP-01531,46,342,2.4,2791,2813,997,DISCOUNT
ELE-01535,44,172,3.8,17,1994,553,DISCOUNT
HOM-01537,785,108,2.1,2308,41,453,RESTOCK
FUR-01541,814,398,2.3,2211,96,220,RESTOCK
ELE-01545,228,363,3.6,86,5,104,RESTOCK
CLO-01550,399,65,4.6,38,31,921,DISCOUNT
CLO-01551,301,473,5.0,6,2236,369,DISCOUNT
CLO-01554,870,147,1.1,93,1728,711,DISCOUNT
ELE-01555,644,46,1.1,59,17,204,NO CHANGE
ELE-01556,133,96,3.0,48,2024,154,DISCOUNT
GRO-01558,101,407,4.5,2758,94,816,RESTOCK
FUR-01559,402,373,1.4,32,88,376,DISCOUNT
APP-01563,369,44,2.9,89,1299,284,DISCOUNT
CLO-01564,790,202,2.7,2983,2166,461,DISCOUNT
COS-01565,527,200,2.9,2955,40,504,RESTOCK
GRO-01566,806,167,3.7,2955,2827,200,DISCOUNT
HOM-01567,513,323,2.7,2544,91,288,RESTOCK
HOM-01569,271,302,1.6,2961,74,539,RESTOCK
SKI-01571,607,380,2.6,1692,57,696,RESTOCK
FUR-01573,487,72,3.6,1205,30,785,NO CHANGE
HOM-01576,324,317,4.0,1240,42,646,NO CHANGE
FUR-01577,401,386,4.2,74,1385,784,DISCOUNT
CLO-01584,18,376,3.2,64,2254,623,DISCOUNT
SKI-01585,637,311,2.4,62,1322,906,DISCOUNT
APP-01589,472,494,2.9,24,2850,953,DISCOUNT
APP-01591,513,309,1.3,11,2070,602,DISCOUNT
ELE-01594,303,473,3.4,2444,13,616,RESTOCK
FUR-01595,527,289,3.8,2950,2689,578,DISCOUNT
COS-01597,57,384,3.7,1850,2504,337,DISCOUNT
CLO-01600,907,432,2.8,2448,98,687,RESTOCK
ELE-01604,35,164,3.7,1700,1204,974,DISCOUNT
GRO-01609,869,446,3.0,1966,2130,479,DISCOUNT
APP-01611,365,442,2.4,71,2129,910,DISCOUNT
FUR-01614,348,33,2.4,79,2067,407,DISCOUNT
ELE-01616,382,456,1.4,2896,9,766,RESTOCK
CLO-01617,297,216,5.0,17,1541,966,DISCOUNT
COS-01619,800,274,4.2,22,87,687,DISCOUNT
COS-01622,859,237,3.8,6,70,702,DISCOUNT
CLO-01624,869,273,3.2,81,26,388,NO CHANGE
COS-01632,566,59,4.5,2831,8,424,RESTOCK
CLO-01633,537,393,4.5,1627,1382,567,DISCOUNT
HOM-01636,440,315,1.8,28,2202,411,DISCOUNT
SKI-01639,530,376,4.5,16,2525,760,DISCOUNT
SKI-01641,361,263,3.7,70,23,718,DISCOUNT
ELE-01645,227,205,2.4,1532,1905,215,DISCOUNT
FUR-01648,33,439,4.1,74,32,662,DISCOUNT
GRO-01654,374,33,3.4,10,85,96,NO CHANGE
FUR-01656,988,387,4.0,1963,78,172,RESTOCK
HOM-01657,589,489,1.1,73,69,604,DISCOUNT
SKI-01661,123,43,2.5,1051,2579,254,DISCOUNT
GRO-01662,400,469,4.8,2331,77,171,RESTOCK
GRO-01663,812,310,3.8,2195,2437,809,DISCOUNT
SKI-01669,666,415,3.8,2433,1193,358,RESTOCK
FUR-01671,428,180,2.5,2771,61,593,RESTOCK
CLO-01672,330,290,2.0,2844,1994,16,RESTOCK
HOM-01673,692,407,4.3,44,52,34,RESTOCK
ELE-01674,300,67,2.8,44,1665,433,DISCOUNT
GRO-01676,387,223,3.5,74,1105,932,DISCOUNT
FUR-01677,481,448,2.7,22,63,969,DISCOUNT
GRO-01678,489,485,4.1,1543,2804,699,DISCOUNT
GRO-01681,225,189,2.1,2644,17,939,NO CHANGE
APP-01682,245,310,4.8,57,1266,785,DISCOUNT
CLO-01683,480,242,4.9,2130,2469,260,DISCOUNT
APP-01685,13,182,4.0,47,54,75,NO CHANGE
GRO-01687,960,120,3.2,2960,76,715,RESTOCK
GRO-01688,226,335,2.6,2447,89,185,RESTOCK
FUR-01697,460,117,4.0,13,59,130,RESTOCK
GRO-01698,160,272,3.6,1549,1935,543,DISCOUNT
APP-01699,498,94,1.2,10,2471,448,DISCOUNT
APP-01700,727,468,2.5,75,1535,951,DISCOUNT
HOM-01704,737,290,4.7,13,1221,696,DISCOUNT
APP-01705,251,191,2.2,34,1536,257,DISCOUNT
SKI-01708,608,130,1.8,33,1781,453,DISCOUNT
SKI-01711,524,179,3.4,1478,24,483,RESTOCK
APP-01713,863,106,1.5,74,26,512,DISCOUNT
HOM-01718,214,184,2.8,2045,59,908,NO CHANGE
ELE-01720,811,343,2.3,61,1693,348,DISCOUNT
CLO-01721,244,219,3.5,98,2898,587,DISCOUNT
SKI-01722,15,281,2.4,56,2156,343,DISCOUNT
GRO-01724,464,454,1.8,88,48,634,DISCOUNT
SKI-01730,751,163,1.3,1475,2369,711,DISCOUNT
SKI-01731,607,288,1.0,84,2590,84,DISCOUNT
COS-01732,459,128,4.2,2810,19,936,RESTOCK
GRO-01733,193,105,3.8,1389,1615,764,DISCOUNT
FUR-01737,988,131,3.5,65,1801,183,DISCOUNT
HOM-01739,395,480,3.0,34,38,122,RESTOCK
HOM-01742,649,249,4.5,1589,2506,622,DISCOUNT
APP-01749,412,374,3.8,2124,42,475,RESTOCK
CLO-01756,506,433,4.1,1085,1985,259,DISCOUNT
SKI-01759,171,368,3.8,52,84,328,DISCOUNT
FUR-01762,708,60,1.5,97,93,104,RESTOCK
COS-01764,74,358,3.6,24,2400,450,DISCOUNT
ELE-01772,293,219,4.5,1969,82,548,RESTOCK
HOM-01782,578,197,2.1,1853,2561,958,DISCOUNT
CLO-01785,102,61,2.2,1136,1328,102,DISCOUNT
APP-01787,169,255,2.4,2796,1809,348,DISCOUNT
CLO-01789,824,219,2.3,1849,2230,771,DISCOUNT
APP-01792,597,306,3.8,60,1430,577,DISCOUNT
APP-01793,51,52,2.8,35,54,728,DISCOUNT
HOM-01794,3,143,4.0,32,2622,808,DISCOUNT
GRO-01795,842,108,2.1,93,1894,45,DISCOUNT
ELE-01797,837,453,4.5,40,1060,354,DISCOUNT
COS-01801,591,421,4.0,74,2342,114,DISCOUNT
ELE-01802,110,152,1.8,2207,2995,699,DISCOUNT
HOM-01804,788,248,1.2,63,68,862,DISCOUNT
APP-01806,812,262,3.1,15,25,698,DISCOUNT
COS-01808,346,475,2.5,2491,2316,351,DISCOUNT
FUR-01809,127,482,2.6,56,1079,918,DISCOUNT
ELE-01812,615,200,4.6,14,1780,363,DISCOUNT
HOM-01813,184,296,2.3,94,5,601,DISCOUNT
CLO-01816,857,448,4.8,1761,2387,504,DISCOUNT
APP-01818,780,120,1.6,2160,14,363,RESTOCK
COS-01819,943,352,2.6,28,68,629,DISCOUNT
SKI-01820,513,362,1.8,1256,73,279,RESTOCK
GRO-01823,923,211,1.6,2781,2748,148,DISCOUNT
CLO-01825,14,59,4.1,2468,9,623,RESTOCK
GRO-01827,432,242,4.5,2432,74,18,RESTOCK
CLO-01830,282,183,2.4,2240,15,409,RESTOCK
SKI-01831,184,444,4.2,1103,1442,583,DISCOUNT
APP-01838,778,21,3.0,1053,2112,637,DISCOUNT
SKI-01839,846,82,2.3,54,2724,315,DISCOUNT
GRO-01840,41,132,4.6,1729,1932,634,DISCOUNT
GRO-01842,257,413,2.3,2487,2903,472,DISCOUNT
FUR-01847,317,266,1.4,25,59,516,DISCOUNT
GRO-01851,36,330,2.8,2048,1577,480,DISCOUNT
CLO-01852,163,210,3.0,1295,2775,293,DISCOUNT
COS-01854,115,243,3.3,8,62,738,DISCOUNT
CLO-01857,883,93,4.4,2643,55,332,RESTOCK
GRO-01860,128,401,2.5,1459,7,846,NO CHANGE
COS-01864,807,227,2.0,39,2520,345,DISCOUNT
FUR-01865,370,389,4.2,48,1531,629,DISCOUNT
CLO-01867,567,247,4.1,5,1744,416,DISCOUNT
COS-01872,693,152,4.8,1961,58,704,RESTOCK
ELE-01877,708,499,2.0,2946,1405,104,RESTOCK
COS-01878,395,452,1.7,2967,2923,562,DISCOUNT
CLO-01879,780,16,3.2,1180,98,956,DISCOUNT
FUR-01883,201,250,1.8,76,8,220,NO CHANGE
COS-01885,498,228,1.4,2998,37,608,RESTOCK
APP-01887,289,455,3.5,1360,1591,85,DISCOUNT
HOM-01889,939,469,1.8,1756,83,852,RESTOCK
HOM-01890,731,496,2.9,58,6,459,NO CHANGE
GRO-01896,838,338,4.8,93,56,318,RESTOCK
ELE-01897,122,279,4.5,87,2278,487,DISCOUNT
COS-01898,540,237,4.9,2132,69,836,NO CHANGE
FUR-01901,371,211,3.6,82,47,63,RESTOCK
CLO-01902,271,79,2.8,45,39,961,DISCOUNT
CLO-01905,223,440,2.3,57,71,356,DISCOUNT
HOM-01906,562,284,3.9,2144,2865,483,DISCOUNT
FUR-01912,336,29,4.8,99,84,533,DISCOUNT
GRO-01913,401,13,2.6,32,86,317,DISCOUNT
APP-01919,885,142,2.0,19,89,92,RESTOCK
COS-01922,829,400,2.6,28,1096,613,DISCOUNT
FUR-01929,248,342,4.8,67,2863,729,DISCOUNT
FUR-01931,607,301,3.4,1803,2460,886,DISCOUNT
HOM-01932,146,161,4.8,1603,11,934,NO CHANGE
HOM-01938,160,466,3.8,2901,2081,292,DISCOUNT
APP-01942,684,181,1.6,70,2841,499,DISCOUNT
APP-01945,272,236,2.3,29,7,720,DISCOUNT
ELE-01953,371,54,1.7,2610,1810,308,DISCOUNT
APP-01954,652,375,3.7,13,31,4,RESTOCK
GRO-01955,891,492,1.6,46,1060,695,DISCOUNT
CLO-01957,205,48,1.7,2143,36,730,NO CHANGE
APP-01960,345,491,4.7,1809,1870,747,DISCOUNT
HOM-01963,386,441,3.2,79,37,450,NO CHANGE
APP-01969,843,1,4.9,1547,2453,525,DISCOUNT
HOM-01973,658,227,4.5,2100,2139,270,DISCOUNT
ELE-01975,572,251,4.0,1294,2280,900,DISCOUNT
APP-01976,402,465,1.6,23,1065,322,DISCOUNT
APP-01977,644,263,3.9,2624,1227,730,NO CHANGE
CLO-01978,70,223,2.1,2582,24,690,RESTOCK
APP-01982,589,165,2.3,1743,1794,555,DISCOUNT
CLO-01985,789,374,1.9,97,77,503,NO CHANGE
FUR-01986,57,437,3.0,82,2173,279,DISCOUNT
GRO-01992,897,404,4.0,31,56,507,NO CHANGE
ELE-01993,355,176,4.8,31,20,409,DISCOUNT
CLO-01994,377,155,4.0,2408,1505,398,DISCOUNT
GRO-01995,797,162,4.2,48,1240,211,DISCOUNT
COS-01998,788,176,4.7,10,2818,597,DISCOUNT
COS-02001,598,107,1.4,92,28,395,DISCOUNT
GRO-02002,633,376,4.6,24,1516,903,DISCOUNT
CLO-02005,251,486,3.6,1803,1259,376,DISCOUNT
FUR-02008,795,154,4.7,70,72,21,RESTOCK
COS-02009,467,307,2.3,1837,1423,152,NO CHANGE
APP-02010,993,434,4.8,2677,2646,333,DISCOUNT
HOM-02013,702,82,3.7,76,2455,305,DISCOUNT
ELE-02021,159,42,2.5,1925,9,798,NO CHANGE
SKI-02023,255,176,1.8,1319,37,848,DISCOUNT
ELE-02030,891,12,3.7,53,67,426,DISCOUNT
ELE-02035,279,175,4.3,84,2130,148,DISCOUNT
GRO-02042,498,240,2.7,1222,1538,456,DISCOUNT
HOM-02044,418,415,4.6,47,80,930,DISCOUNT
COS-02047,218,291,1.5,1202,71,817,DISCOUNT
GRO-02053,730,20,3.5,61,1986,582,DISCOUNT
ELE-02054,801,452,1.9,71,54,878,DISCOUNT
COS-02055,817,224,3.9,1979,2290,562,DISCOUNT
ELE-02056,385,110,5.0,1329,2796,553,DISCOUNT
GRO-02060,399,314,2.8,38,58,773,DISCOUNT
ELE-02070,948,55,1.4,87,2187,173,DISCOUNT
ELE-02072,532,466,3.1,26,73,654,DISCOUNT
HOM-02073,95,415,2.1,40,1630,122,DISCOUNT
HOM-02075,983,212,2.5,1727,23,37,RESTOCK
SKI-02076,110,290,1.2,1614,1191,265,DISCOUNT
FUR-02079,67,467,1.0,1600,72,734,NO CHANGE
COS-02082,624,469,3.4,1146,2435,326,DISCOUNT
HOM-02085,222,147,1.6,1233,1540,318,DISCOUNT
FUR-02087,639,137,1.3,9,1752,392,DISCOUNT
HOM-02088,317,351,1.1,2557,74,258,RESTOCK
COS-02089,853,404,1.5,65,92,562,DISCOUNT
ELE-02092,596,96,4.9,1241,37,145,RESTOCK
SKI-02095,624,396,1.1,1612,14,618,RESTOCK
HOM-02096,154,127,3.5,2213,26,514,RESTOCK
COS-02098,804,422,4.4,1007,73,940,NO CHANGE
SKI-02099,744,103,4.0,2366,28,170,RESTOCK
SKI-02105,780,49,2.9,1459,1054,666,DISCOUNT
FUR-02110,602,168,4.9,14,98,365,DISCOUNT
CLO-02111,971,78,3.6,2725,1005,599,NO CHANGE
SKI-02112,873,219,4.1,2876,2994,453,DISCOUNT
COS-02116,423,463,1.7,19,5,970,DISCOUNT
CLO-02117,853,251,2.5,1921,2353,347,DISCOUNT
APP-02118,557,117,1.9,35,1010,509,DISCOUNT
HOM-02120,210,391,4.3,72,23,918,DISCOUNT
SKI-02127,669,232,1.4,1278,2861,15,DISCOUNT
COS-02128,525,8,4.3,47,1803,598,DISCOUNT
SKI-02130,377,58,1.4,74,2479,84,DISCOUNT
GRO-02133,808,405,2.5,54,58,774,DISCOUNT
CLO-02134,636,419,3.3,2661,2799,685,DISCOUNT
SKI-02136,75,234,2.8,61,1508,688,DISCOUNT
FUR-02139,851,66,3.9,12,86,609,DISCOUNT
ELE-02141,32,449,4.7,62,2194,775,DISCOUNT
COS-02142,524,220,1.4,1852,26,76,RESTOCK
FUR-02143,18,180,1.5,53,13,646,DISCOUNT
SKI-02146,121,55,4.4,30,2757,517,DISCOUNT
ELE-02147,244,339,1.6,69,54,916,DISCOUNT
HOM-02150,178,452,1.2,1382,26,821,NO CHANGE
ELE-02151,807,347,4.6,2753,2320,699,DISCOUNT
SKI-02154,605,299,3.3,1314,77,480,RESTOCK
FUR-02157,54,181,1.2,2598,1178,121,RESTOCK
SKI-02159,63,494,4.8,23,70,599,DISCOUNT
FUR-02166,277,358,1.1,1985,67,480,RESTOCK
HOM-02167,275,488,3.1,99,71,984,DISCOUNT
SKI-02169,382,8,1.9,2934,1347,679,DISCOUNT
CLO-02175,661,61,1.9,2225,2368,194,DISCOUNT
GRO-02181,743,98,4.2,1353,82,888,NO CHANGE
HOM-02182,168,170,3.6,2189,2811,626,DISCOUNT
HOM-02183,161,381,2.2,2029,61,432,RESTOCK
COS-02186,945,374,4.0,1604,1291,155,RESTOCK
CLO-02187,489,7,4.4,1106,2252,939,DISCOUNT
FUR-02190,64,12,2.6,1559,96,798,DISCOUNT
COS-02192,857,187,4.0,91,24,765,DISCOUNT
HOM-02195,673,170,1.9,2748,2015,739,DISCOUNT
SKI-02196,500,491,4.8,41,2057,679,DISCOUNT
ELE-02208,692,32,4.3,2808,82,729,RESTOCK
SKI-02211,336,212,3.5,2816,9,743,RESTOCK
COS-02212,682,176,1.5,1209,2527,699,DISCOUNT
SKI-02214,585,262,1.3,2777,1468,829,DISCOUNT
ELE-02216,259,304,1.2,49,2950,981,DISCOUNT
APP-02221,980,21,2.8,74,2102,189,DISCOUNT
GRO-02223,516,131,4.0,99,63,143,RESTOCK
APP-02228,112,61,3.8,2582,23,809,RESTOCK
HOM-02230,294,375,4.0,2514,1368,544,DISCOUNT
ELE-02232,274,50,3.3,84,62,450,DISCOUNT
GRO-02233,321,166,4.5,18,1514,411,DISCOUNT
COS-02234,855,168,1.0,2677,2182,492,DISCOUNT
APP-02237,618,13,4.1,1867,76,368,RESTOCK
HOM-02238,510,105,2.8,1472,1655,409,DISCOUNT
ELE-02240,168,414,2.8,63,2427,42,DISCOUNT
APP-02241,531,45,2.6,2455,1045,459,NO CHANGE
FUR-02246,443,452,1.7,1435,35,821,NO CHANGE
COS-02248,878,83,4.9,2708,9,109,RESTOCK
CLO-02253,804,211,2.5,2476,1403,604,DISCOUNT
CLO-02255,869,429,2.3,1738,1497,326,DISCOUNT
ELE-02256,649,373,3.4,1728,97,464,RESTOCK
GRO-02259,232,372,4.4,85,2286,161,DISCOUNT
SKI-02260,399,338,4.1,97,2152,212,DISCOUNT
SKI-02263,56,103,3.1,64,2667,681,DISCOUNT
APP-02265,453,463,2.2,54,2141,582,DISCOUNT
APP-02266,688,102,1.1,1903,2931,476,DISCOUNT
ELE-02267,808,92,3.7,2452,56,190,RESTOCK
CLO-02270,266,274,4.8,47,62,815,DISCOUNT
APP-02274,634,186,2.4,1757,1467,458,DISCOUNT
GRO-02276,374,0,4.2,2651,87,958,NO CHANGE
SKI-02277,551,177,3.3,2266,36,992,NO CHANGE
FUR-02278,709,171,1.1,25,49,641,DISCOUNT
COS-02279,334,192,4.9,13,69,746,DISCOUNT
HOM-02280,82,247,4.3,1368,2828,662,DISCOUNT
GRO-02281,951,109,3.4,63,2598,112,DISCOUNT
ELE-02282,208,123,2.5,46,1782,776,DISCOUNT
SKI-02285,971,353,3.9,76,70,119,RESTOCK
CLO-02287,760,199,3.1,2367,2382,805,DISCOUNT
SKI-02290,117,355,1.6,2915,1064,721,NO CHANGE
APP-02291,659,450,1.7,1686,2540,704,DISCOUNT
HOM-02293,430,10,1.4,1755,69,36,RESTOCK
GRO-02295,871,186,2.1,27,9,73,RESTOCK
ELE-02296,98,125,2.8,2606,14,472,RESTOCK
GRO-02297,531,2,4.7,2464,2702,578,DISCOUNT
ELE-02299,817,457,4.5,2969,2385,279,DISCOUNT
FUR-02300,769,266,4.5,20,1809,625,DISCOUNT
COS-02301,5,366,3.0,2967,97,739,RESTOCK
SKI-02305,464,498,4.2,34,1596,943,DISCOUNT
FUR-02306,801,128,1.6,78,58,845,DISCOUNT
FUR-02307,728,247,3.3,2858,93,254,RESTOCK
FUR-02309,933,389,3.4,81,55,208,RESTOCK
FUR-02311,583,360,1.5,2939,17,324,RESTOCK
APP-02313,751,90,4.3,90,1117,871,DISCOUNT
COS-02319,339,365,1.6,54,52,569,DISCOUNT
